,Duration,Heart_Rate,Body_Temp,Calories
9679,11,94,39.9,53.0
9680,26,110,40.5,167.0
9681,2,84,38.1,8.0
9682,28,110,40.9,232.0
9686,18,92,40.0,66.0
9688,29,114,40.9,201.0
9690,9,89,39.5,55.0
9692,23,100,40.6,124.0
9694,7,82,39.5,24.0
9697,8,96,39.7,38.0
9699,13,87,40.2,33.0
9700,23,108,40.6,154.0
9704,8,79,39.8,15.0
9706,22,103,40.7,122.0
9707,11,91,39.6,52.0
9709,3,87,38.6,8.0
9710,9,83,39.6,22.0
9711,22,107,40.7,127.0
9712,9,93,39.9,35.0
9713,9,95,39.5,57.0
9714,15,98,39.8,68.0
9715,22,100,40.5,134.0
9716,5,86,39.1,24.0
9717,21,106,40.9,146.0
9718,4,85,38.9,20.0
9719,11,92,39.8,48.0
9721,12,91,40.1,42.0
9725,2,87,38.8,5.0
9726,28,99,41.1,153.0
9728,30,109,40.8,178.0
9729,5,82,39.2,21.0
9730,9,89,39.6,48.0
9731,14,99,39.7,85.0
9732,8,84,39.7,23.0
9733,28,108,40.7,198.0
9735,20,95,40.6,97.0
9741,30,103,41.0,186.0
9743,22,100,40.7,140.0
9744,21,101,40.7,145.0
9746,20,98,40.7,136.0
9752,21,102,40.4,108.0
9756,29,111,41.0,212.0
9761,14,99,40.0,67.0
9764,27,107,40.7,174.0
9766,26,112,40.6,234.0
9767,15,97,40.3,83.0
9768,17,91,40.2,72.0
9770,6,83,39.1,18.0
9772,18,104,40.3,96.0
9773,12,91,40.1,60.0
9774,26,107,40.7,165.0
9782,25,98,40.6,173.0
9783,10,87,39.7,58.0
9785,26,102,40.0,166.0
9786,24,109,40.7,180.0
9788,11,85,39.8,34.0
9790,11,90,39.9,43.0
9791,12,81,40.3,32.0
9792,24,102,40.7,160.0
9793,5,93,39.1,26.0
9794,26,108,41.0,198.0
9797,17,91,40.4,73.0
9798,26,108,40.9,156.0
9800,23,105,40.7,145.0
9801,29,118,40.8,261.0
9802,8,97,39.4,39.0
9803,6,89,39.1,27.0
9804,9,91,39.6,37.0
9806,15,88,39.8,51.0
9808,21,105,40.7,140.0
9810,27,107,40.6,195.0
9815,13,99,40.1,60.0
9818,11,82,40.1,41.0
9819,10,78,39.8,24.0
9822,28,111,40.8,200.0
9824,2,82,38.3,6.0
9826,21,98,40.4,143.0
9829,10,86,39.7,30.0
9830,11,94,39.9,55.0
9831,21,95,40.7,131.0
9833,8,89,39.5,26.0
9835,24,112,40.7,220.0
9836,20,101,40.3,142.0
9837,20,98,40.6,130.0
9838,25,115,40.5,199.0
9839,7,81,39.5,17.0
9840,10,89,39.7,43.0
9843,21,100,40.5,113.0
9844,2,75,38.4,4.0
9846,3,88,38.7,17.0
9847,18,90,40.6,80.0
9850,18,93,40.4,66.0
9851,29,111,40.7,184.0
9853,16,95,40.3,63.0
9854,24,98,40.8,121.0
9856,8,100,39.1,38.0
9857,8,96,39.5,32.0
9858,9,88,39.6,27.0
9860,14,93,40.3,55.0
9867,29,108,40.9,204.0
9869,29,109,40.8,233.0
9870,26,106,40.7,158.0
9871,29,109,41.0,246.0
9872,12,91,40.3,35.0
9873,28,112,40.7,219.0
9874,25,104,41.1,180.0
9876,15,92,40.1,89.0
9878,20,95,40.4,132.0
9879,29,113,40.9,209.0
9881,9,93,39.5,42.0
9882,7,82,39.6,14.0
9889,6,88,39.3,23.0
9892,20,99,40.5,109.0
9898,27,113,41.2,207.0
9899,16,102,40.0,95.0
9900,11,90,39.3,59.0
9901,11,82,40.3,37.0
9902,10,95,39.8,58.0
9903,14,99,40.0,70.0
9906,24,98,40.7,141.0
9907,15,95,40.4,56.0
9910,4,83,38.7,15.0
9911,18,102,40.5,114.0
9912,2,88,38.4,6.0
9913,18,94,40.2,119.0
9915,3,83,38.9,11.0
9917,26,102,41.1,138.0
9923,10,92,39.8,49.0
9925,24,107,40.3,196.0
9927,22,106,40.3,177.0
9928,14,96,40.1,79.0
9929,14,96,40.1,53.0
9936,2,79,38.1,5.0
9937,14,95,40.2,61.0
9938,25,114,40.9,232.0
9939,11,101,39.6,61.0
9940,25,108,40.6,201.0
9941,30,110,40.8,216.0
9942,10,93,39.8,41.0
9943,24,101,40.6,123.0
9944,24,106,40.7,174.0
9945,19,96,40.3,84.0
9947,4,81,39.2,8.0
9949,12,96,39.7,51.0
9950,12,89,40.0,36.0
9951,25,109,40.8,212.0
9954,3,78,38.8,12.0
9955,25,94,40.7,135.0
9957,30,109,40.8,247.0
9960,10,99,39.9,61.0
9967,29,108,40.8,203.0
9969,29,108,41.0,164.0
9970,29,103,41.1,156.0
9972,27,106,40.5,158.0
9973,16,102,40.2,98.0
9975,4,78,38.9,12.0
9978,24,105,40.4,167.0
9981,30,128,40.9,289.0
9982,9,83,39.6,26.0
9985,8,80,40.0,19.0
9986,14,90,40.3,51.0
9988,7,81,39.2,33.0
9989,15,102,39.8,77.0
9991,16,98,40.1,75.0
9992,15,89,40.1,75.0
9995,13,82,39.8,31.0
9999,15,88,40.2,64.0
10002,13,100,40.0,64.0
10003,14,94,40.0,98.0
10004,11,95,39.8,49.0
10005,27,104,40.9,155.0
10006,26,115,40.9,199.0
10008,18,105,40.1,111.0
10011,28,117,40.9,207.0
10013,16,93,40.4,69.0
10014,13,91,40.0,72.0
10017,25,105,40.6,146.0
10019,27,116,40.8,194.0
10020,30,115,40.9,205.0
10022,26,101,41.0,155.0
10026,28,107,41.1,173.0
10030,16,96,39.8,99.0
10032,22,105,40.4,133.0
10033,23,106,40.6,130.0
10035,9,89,39.7,34.0
10036,7,85,39.3,21.0
10037,20,103,40.3,107.0
10039,6,82,39.3,24.0
10041,6,84,39.6,20.0
10042,5,93,39.0,27.0
10048,24,101,40.9,167.0
10052,4,91,38.6,14.0
10056,12,90,40.2,61.0
10059,4,81,38.6,9.0
10061,15,91,40.1,65.0
10062,25,103,40.4,168.0
10064,19,97,40.9,120.0
10066,18,94,40.6,72.0
10067,23,111,40.8,158.0
10069,8,92,39.7,36.0
10074,24,105,40.5,159.0
10075,15,104,40.2,92.0
10076,12,95,39.8,68.0
10077,6,85,39.5,19.0
10078,28,106,40.8,187.0
10079,18,103,40.8,138.0
10081,8,83,39.3,26.0
10082,7,83,39.2,19.0
10084,16,93,40.1,62.0
10088,23,101,40.5,113.0
10090,17,100,40.3,83.0
10091,16,97,40.5,103.0
10092,23,104,40.7,135.0
10095,19,103,40.5,105.0
10098,4,90,38.9,13.0
10099,10,90,40.1,54.0
10101,5,88,39.2,20.0
10102,6,82,38.9,20.0
10104,17,105,40.4,98.0
10106,16,90,40.6,51.0
10107,6,80,39.2,27.0
10108,28,104,40.8,209.0
10110,20,103,40.4,159.0
10111,8,91,39.6,41.0
10112,16,102,40.3,101.0
10116,27,103,41.0,153.0
10117,21,99,40.5,128.0
10118,19,101,40.2,143.0
10119,3,83,38.6,13.0
10122,9,93,39.9,31.0
10125,13,93,40.1,71.0
10126,18,88,39.9,70.0
10127,6,91,39.0,20.0
10129,21,103,40.7,130.0
10130,11,90,40.0,39.0
10131,6,89,39.3,23.0
10133,19,111,40.2,135.0
10134,29,106,40.8,173.0
10136,8,96,39.3,53.0
10141,7,93,39.2,42.0
10144,29,114,40.7,228.0
10145,27,106,41.1,222.0
10146,19,93,40.6,80.0
10147,4,89,39.3,13.0
10149,16,104,40.3,115.0
10150,24,104,40.5,203.0
10151,19,104,40.8,143.0
10152,5,77,39.3,12.0
10153,21,93,40.5,132.0
10154,21,98,40.5,138.0
10155,8,81,39.1,29.0
10159,29,114,41.2,261.0
10160,7,82,39.5,30.0
10161,23,101,41.0,116.0
10166,12,94,40.1,79.0
10167,16,95,40.5,93.0
10170,4,77,39.1,9.0
10171,11,83,39.6,44.0
10173,13,95,40.0,81.0
10175,10,99,39.7,68.0
10177,28,105,40.8,153.0
10178,17,99,40.1,96.0
10180,24,99,40.7,155.0
10181,22,92,40.7,91.0
10182,19,101,40.8,131.0
10184,13,100,39.9,68.0
10186,9,89,39.6,33.0
10187,30,105,41.2,218.0
10188,7,84,39.2,36.0
10189,6,83,39.5,12.0
10190,4,82,39.1,9.0
10194,4,78,38.8,8.0
10195,25,106,40.9,161.0
10197,21,96,41.1,116.0
10201,26,105,40.7,190.0
10202,14,97,39.9,77.0
10204,17,92,40.2,65.0
10205,9,89,39.7,39.0
10206,25,108,40.7,206.0
10207,18,95,40.2,82.0
10209,16,100,40.4,93.0
10210,24,108,40.8,144.0
10212,27,111,40.6,250.0
10216,16,89,40.2,50.0
10217,17,96,40.4,80.0
10219,12,84,40.0,47.0
10220,13,86,40.1,59.0
10221,26,108,40.8,164.0
10223,23,98,40.5,118.0
10225,4,80,39.2,13.0
10227,7,84,39.3,32.0
10228,2,88,38.6,7.0
10232,11,90,39.9,42.0
10233,18,99,40.6,129.0
10235,10,90,39.8,57.0
10239,30,115,40.7,225.0
10246,10,91,39.7,55.0
10251,23,93,40.6,95.0
10253,15,96,40.4,88.0
10254,29,97,40.8,133.0
10257,17,90,40.2,61.0
10258,19,101,40.2,119.0
10260,17,97,40.1,68.0
10262,2,80,38.3,4.0
10264,10,94,40.1,42.0
10265,15,95,40.6,83.0
10266,26,104,40.7,214.0
10268,4,81,39.0,13.0
10271,15,94,40.1,67.0
10273,28,103,41.0,148.0
10276,29,111,40.5,229.0
10277,3,79,38.6,8.0
10278,17,97,40.3,93.0
10279,7,93,39.5,30.0
10280,25,110,40.5,166.0
10281,28,111,40.5,168.0
10282,4,92,39.1,14.0
10285,24,96,41.2,108.0
10288,5,87,39.1,25.0
10292,24,90,40.7,92.0
10298,6,81,39.4,18.0
10299,20,95,40.4,97.0
10302,13,91,40.3,58.0
10304,26,106,40.9,165.0
10306,26,112,40.4,177.0
10309,16,92,40.1,63.0
10312,3,86,38.7,9.0
10314,3,94,38.4,14.0
10316,21,99,40.6,103.0
10318,5,85,38.6,20.0
10322,12,95,40.2,59.0
10324,8,90,39.6,38.0
10325,23,105,40.5,134.0
10326,7,79,39.4,18.0
10327,25,101,40.7,140.0
10331,30,103,40.8,154.0
10334,30,115,40.8,218.0
10340,16,94,40.4,64.0
10342,8,87,39.4,36.0
10348,1,77,38.3,3.0
10354,2,91,38.1,7.0
10355,8,92,39.9,34.0
10357,9,91,40.0,44.0
10359,18,95,40.0,125.0
10361,26,110,40.7,240.0
10362,6,84,39.3,20.0
10363,16,102,40.4,111.0
10364,12,95,40.3,48.0
10365,21,103,40.8,126.0
10366,21,101,40.8,105.0
10368,8,87,39.3,23.0
10371,18,91,40.8,97.0
10372,13,89,40.1,57.0
10374,24,100,40.4,142.0
10377,7,90,39.1,27.0
10379,5,83,39.1,20.0
10380,20,101,40.3,143.0
10381,17,98,40.4,104.0
10387,12,95,39.7,61.0
10388,13,84,39.9,43.0
10389,10,88,39.8,48.0
10390,25,108,40.7,166.0
10392,21,99,40.4,105.0
10394,10,88,39.6,40.0
10396,24,103,40.9,122.0
10397,19,92,40.7,109.0
10398,17,103,40.3,104.0
10399,26,115,40.8,252.0
10402,28,111,40.7,193.0
10403,25,102,40.8,151.0
10404,19,90,40.5,68.0
10405,2,77,38.1,8.0
10406,9,84,40.0,24.0
10407,12,102,39.9,60.0
10409,26,109,41.0,218.0
10413,9,83,39.3,23.0
10414,16,93,40.3,67.0
10416,6,87,39.4,27.0
10417,14,94,40.1,64.0
10418,12,98,40.3,55.0
10422,4,91,38.9,21.0
10424,20,91,40.7,91.0
10427,22,102,40.4,128.0
10431,17,98,40.6,84.0
10432,4,93,39.0,15.0
10434,26,102,41.1,193.0
10435,24,116,40.7,184.0
10436,22,104,40.6,180.0
10437,6,92,39.4,27.0
10438,7,88,39.4,39.0
10441,26,103,40.8,135.0
10442,29,114,40.9,203.0
10445,29,109,41.2,193.0
10446,17,86,40.2,78.0
10447,6,89,39.0,20.0
10448,21,103,40.6,115.0
10449,13,94,39.8,53.0
10450,27,115,40.7,210.0
10451,19,94,40.2,111.0
10455,12,95,40.0,70.0
10460,7,100,39.6,34.0
10461,5,84,39.2,22.0
10462,11,94,40.0,49.0
10464,6,92,39.7,30.0
10466,17,91,40.3,89.0
10468,19,100,40.4,132.0
10470,13,98,40.1,75.0
10472,25,111,40.6,158.0
10475,23,105,40.5,177.0
10480,30,114,41.0,218.0
10483,3,83,38.8,7.0
10484,10,92,39.7,63.0
10485,22,98,40.9,98.0
10489,28,113,41.1,254.0
10490,23,107,40.9,163.0
10491,23,101,40.8,116.0
10495,16,97,40.5,88.0
10496,7,84,39.4,24.0
10497,24,106,40.5,152.0
10499,4,90,39.2,13.0
10501,24,104,40.8,133.0
10504,3,84,38.5,9.0
10506,6,83,39.4,21.0
10507,28,112,40.6,207.0
10509,13,97,39.9,72.0
10511,3,88,39.0,17.0
10512,29,110,40.9,229.0
10513,16,97,40.5,104.0
10515,26,97,40.9,152.0
10516,9,96,40.1,43.0
10519,5,90,39.2,18.0
10520,5,93,39.4,30.0
10525,2,77,38.2,6.0
10527,15,97,40.3,101.0
10528,26,105,40.6,157.0
10529,6,94,39.3,24.0
10530,29,118,41.0,261.0
10533,11,92,39.6,47.0
10534,16,95,40.4,90.0
10535,9,91,39.7,37.0
10537,12,92,40.0,70.0
10538,4,88,39.2,22.0
10539,29,104,41.0,170.0
10542,27,107,41.0,179.0
10543,15,96,40.7,80.0
10545,7,91,39.1,32.0
10546,5,91,39.5,31.0
10547,17,89,40.6,66.0
10549,16,99,40.0,80.0
10550,3,81,38.6,12.0
10555,12,89,40.1,38.0
10556,3,84,38.5,9.0
10557,9,95,39.4,44.0
10559,11,90,40.0,46.0
10560,25,103,40.7,127.0
10561,7,83,39.5,14.0
10563,29,102,40.7,192.0
10565,9,89,39.6,26.0
10566,9,91,39.5,30.0
10567,9,90,39.4,44.0
10568,29,107,40.5,181.0
10569,9,84,39.7,33.0
10570,6,91,38.9,28.0
10574,13,98,39.9,64.0
10578,13,86,40.2,32.0
10580,14,87,40.2,57.0
10581,5,89,39.1,18.0
10584,27,100,40.7,170.0
10586,30,108,40.8,226.0
10588,10,87,39.8,42.0
10590,5,78,39.0,10.0
10591,7,87,39.5,38.0
10592,5,86,39.1,18.0
10597,11,97,39.9,67.0
10598,12,95,40.1,69.0
10599,14,96,40.1,69.0
10600,25,106,40.3,169.0
10601,27,109,40.8,197.0
10602,26,109,40.5,174.0
10603,29,105,41.1,233.0
10604,17,92,40.4,59.0
10605,29,110,40.8,226.0
10607,17,99,40.2,109.0
10608,7,85,39.5,35.0
10610,25,97,40.7,141.0
10612,3,86,38.1,9.0
10614,20,92,40.6,118.0
10617,24,92,40.9,106.0
10618,25,109,40.8,203.0
10626,26,109,40.6,183.0
10627,15,99,40.0,101.0
10628,10,98,39.8,62.0
10631,9,85,39.6,30.0
10632,16,96,40.4,61.0
10634,2,84,38.4,6.0
10635,18,93,40.0,66.0
10636,26,106,40.7,159.0
10637,10,93,39.8,52.0
10640,24,107,40.6,154.0
10643,23,101,40.6,162.0
10644,12,96,40.4,74.0
10645,18,93,40.3,106.0
10646,16,99,40.6,88.0
10648,24,96,41.0,102.0
10650,20,100,40.6,110.0
10651,4,78,39.1,9.0
10653,19,105,40.5,152.0
10657,18,94,40.2,65.0
10659,8,89,39.6,27.0
10660,24,113,40.6,158.0
10664,16,94,40.5,102.0
10665,3,92,38.7,11.0
10666,20,97,40.3,102.0
10670,3,82,38.5,10.0
10671,28,103,40.6,152.0
10672,13,101,40.2,68.0
10677,19,103,40.4,117.0
10679,28,111,40.6,178.0
10680,20,95,40.7,141.0
10681,6,91,39.2,22.0
10682,6,86,39.3,20.0
10684,2,84,38.1,7.0
10688,21,106,40.5,126.0
10689,26,109,40.9,166.0
10691,13,94,39.9,62.0
10694,13,95,39.9,65.0
10697,12,84,39.8,25.0
10698,7,88,39.1,22.0
10699,29,113,40.8,236.0
10700,6,77,39.0,13.0
10703,26,106,40.8,171.0
10706,23,94,41.0,121.0
10707,4,93,39.1,15.0
10709,14,90,40.0,62.0
10710,18,90,40.5,90.0
10711,12,92,40.2,67.0
10713,12,89,40.0,70.0
10716,23,101,41.0,114.0
10718,8,89,39.7,38.0
10721,2,85,38.4,10.0
10722,6,93,39.7,39.0
10723,10,84,40.2,28.0
10725,7,84,39.4,17.0
10727,12,89,39.8,36.0
10730,28,104,40.4,152.0
10734,28,110,40.8,239.0
10735,10,90,39.7,52.0
10740,16,94,40.7,84.0
10744,24,102,40.7,123.0
10745,12,93,39.9,66.0
10748,2,83,38.6,6.0
10750,23,98,40.7,108.0
10751,7,86,39.4,37.0
10753,26,102,40.7,138.0
10755,17,94,40.6,89.0
10756,28,104,41.0,165.0
10758,24,98,40.9,108.0
10764,9,93,39.8,31.0
10766,6,76,39.5,14.0
10769,11,87,39.6,53.0
10770,22,105,40.8,124.0
10772,7,84,39.5,28.0
10775,29,101,40.3,163.0
10778,13,99,40.2,75.0
10781,15,92,40.1,69.0
10782,30,110,41.1,238.0
10783,25,108,40.9,148.0
10786,4,87,38.9,16.0
10788,20,102,40.4,140.0
10790,9,81,40.2,24.0
10792,23,105,40.5,176.0
10795,8,85,39.5,23.0
10797,27,105,41.2,187.0
10800,21,97,40.2,123.0
10802,7,84,39.5,21.0
10805,24,108,40.7,159.0
10806,28,114,40.8,256.0
10807,18,94,40.4,81.0
10808,23,99,40.2,159.0
10811,28,109,41.1,176.0
10814,7,90,39.2,26.0
10815,3,86,38.1,13.0
10816,7,84,39.6,26.0
10819,4,83,39.1,12.0
10822,28,100,40.9,177.0
10826,20,100,40.3,135.0
10828,17,94,40.3,111.0
10829,18,96,40.3,84.0
10830,18,101,40.5,116.0
10834,22,95,40.5,96.0
10835,20,93,40.3,103.0
10836,6,90,39.1,22.0
10838,28,104,40.9,190.0
10839,15,91,40.4,67.0
10840,3,81,38.6,7.0
10844,22,93,40.7,129.0
10850,20,98,40.6,97.0
10851,26,108,40.6,162.0
10852,12,97,39.8,64.0
10853,14,99,40.1,74.0
10857,28,108,41.0,175.0
10858,14,89,40.2,43.0
10860,28,106,40.8,207.0
10864,11,96,40.0,61.0
10869,27,104,40.8,176.0
10870,18,106,40.3,118.0
10871,15,99,40.2,70.0
10873,20,97,40.5,90.0
10876,17,98,40.1,79.0
10879,23,91,40.7,119.0
10880,18,97,40.5,111.0
10881,8,81,39.4,21.0
10883,20,106,40.2,113.0
10884,26,104,40.6,197.0
10887,8,93,39.3,44.0
10890,17,99,40.1,81.0
10891,7,85,39.6,32.0
10894,26,107,40.6,171.0
10895,17,99,40.4,132.0
10900,20,106,40.6,114.0
10901,2,78,38.2,4.0
10902,13,96,40.0,59.0
10904,5,83,39.0,15.0
10907,3,84,38.6,10.0
10908,18,103,40.9,115.0
10909,22,108,40.5,146.0
10911,26,103,40.6,142.0
10912,22,92,40.4,96.0
10914,4,86,38.9,14.0
10915,5,94,39.1,20.0
10916,10,90,40.0,37.0
10917,9,78,39.9,20.0
10918,30,107,41.0,230.0
10919,22,97,40.8,113.0
10923,8,85,39.6,25.0
10926,6,94,39.1,42.0
10927,24,100,40.6,129.0
10929,9,91,40.1,31.0
10930,18,102,40.4,124.0
10934,2,89,38.8,9.0
10935,5,86,39.1,18.0
10938,4,85,38.7,12.0
10940,24,106,40.8,151.0
10941,2,93,38.1,7.0
10943,13,90,39.7,48.0
10944,5,80,38.9,10.0
10945,15,92,39.8,55.0
10947,4,78,39.0,5.0
10949,28,103,41.0,228.0
10950,22,107,40.8,123.0
10954,2,86,38.1,9.0
10957,21,103,40.7,139.0
10961,21,107,40.3,153.0
10972,15,101,40.4,103.0
10973,11,82,39.9,28.0
10976,15,85,40.3,54.0
10977,8,85,39.6,32.0
10980,3,74,38.7,4.0
10981,8,84,39.7,36.0
10982,15,93,40.1,67.0
10983,17,91,40.5,64.0
10984,7,91,38.9,32.0
10986,5,81,38.7,10.0
10987,19,90,40.2,91.0
10989,9,86,39.9,38.0
10990,23,112,40.9,197.0
10992,7,92,39.5,27.0
10993,24,110,40.7,204.0
10994,14,105,40.5,104.0
10996,19,106,40.6,159.0
11000,17,86,40.6,54.0
11001,23,112,40.6,165.0
11005,29,112,40.8,209.0
11007,8,101,39.2,42.0
11012,19,97,40.6,90.0
11014,26,103,40.7,164.0
11019,27,117,41.2,265.0
11022,23,106,40.5,126.0
11024,19,95,40.3,105.0
11026,10,89,39.9,55.0
11028,20,98,40.7,154.0
11029,28,111,40.8,190.0
11030,22,107,40.3,139.0
11032,5,89,38.9,20.0
11034,9,89,39.6,48.0
11035,18,100,40.6,110.0
11038,17,98,40.2,87.0
11039,13,94,40.6,58.0
11048,20,106,40.4,165.0
11049,22,103,41.0,143.0
11050,5,81,39.2,9.0
11052,27,106,41.1,174.0
11055,20,98,40.6,101.0
11056,12,89,39.8,69.0
11057,16,96,40.2,73.0
11060,11,90,40.3,36.0
11061,3,89,38.7,14.0
11062,28,110,40.7,172.0
11063,5,85,39.1,12.0
11064,25,102,40.4,152.0
11065,19,98,40.5,116.0
11066,29,109,40.6,177.0
11070,26,107,40.6,153.0
11073,5,88,39.2,16.0
11074,10,99,39.8,50.0
11075,25,108,40.7,177.0
11079,27,113,40.9,250.0
11083,14,104,39.7,111.0
11084,10,98,39.7,61.0
11085,8,88,39.4,29.0
11088,5,79,38.6,11.0
11089,24,104,40.9,139.0
11091,23,103,40.5,152.0
11094,5,89,39.3,20.0
11095,30,109,40.5,193.0
11097,5,79,39.0,14.0
11099,28,109,40.8,180.0
11100,19,91,40.3,117.0
11104,29,108,41.0,203.0
11105,8,88,39.7,28.0
11110,6,94,39.1,21.0
11111,24,98,40.7,129.0
11112,20,103,40.4,139.0
11113,5,80,39.0,17.0
11116,28,118,40.7,248.0
11118,4,83,39.3,10.0
11121,4,81,38.5,11.0
11122,18,112,40.6,152.0
11123,14,97,40.1,94.0
11126,24,107,40.8,168.0
11127,17,90,40.5,65.0
11130,27,101,40.8,123.0
11131,9,95,39.6,38.0
11132,14,86,40.0,45.0
11135,17,91,40.3,72.0
11136,25,109,40.9,216.0
11137,29,106,40.8,249.0
11140,7,77,39.7,15.0
11142,15,91,40.0,89.0
11143,28,108,40.9,179.0
11144,24,112,40.6,156.0
11145,3,79,38.5,6.0
11150,11,99,40.1,60.0
11151,12,90,40.1,42.0
11157,12,85,40.1,37.0
11164,29,112,40.8,264.0
11165,16,94,40.5,73.0
11168,30,109,40.6,217.0
11174,23,100,40.5,128.0
11176,26,108,40.7,181.0
11179,13,95,39.9,54.0
11180,6,86,39.5,29.0
11186,28,110,40.9,219.0
11187,22,104,40.6,177.0
11188,4,85,38.6,11.0
11189,19,107,40.4,130.0
11193,19,99,40.4,113.0
11194,22,99,40.7,105.0
11197,11,88,39.4,53.0
11198,25,112,40.8,215.0
11200,11,104,40.0,68.0
11204,9,97,39.7,43.0
11205,13,91,40.2,48.0
11207,17,95,40.4,95.0
11209,28,115,40.7,213.0
11210,29,100,40.7,145.0
11213,5,91,38.4,32.0
11214,6,81,39.1,13.0
11215,21,97,40.7,95.0
11221,27,105,41.3,216.0
11222,4,81,38.9,7.0
11225,29,110,41.0,203.0
11227,9,87,40.1,38.0
11228,27,108,41.2,153.0
11234,9,90,40.1,54.0
11236,29,112,40.7,257.0
11237,11,89,39.5,36.0
11238,26,106,40.6,143.0
11240,26,101,40.3,144.0
11241,27,97,40.5,147.0
11243,12,90,39.8,47.0
11245,5,87,38.9,29.0
11246,30,109,40.9,266.0
11249,13,95,40.1,76.0
11251,28,104,41.0,213.0
11252,16,96,40.9,99.0
11255,3,85,38.6,9.0
11256,30,113,41.0,216.0
11257,8,89,39.5,27.0
11258,24,104,40.5,143.0
11262,14,93,40.1,83.0
11263,3,84,38.7,8.0
11267,29,106,40.9,210.0
11268,21,107,40.5,184.0
11270,27,114,40.5,246.0
11276,7,83,39.7,29.0
11278,15,98,40.3,78.0
11279,28,112,40.6,259.0
11280,12,97,40.1,51.0
11281,14,91,40.4,62.0
11282,10,96,39.7,54.0
11286,19,99,40.6,80.0
11287,30,111,41.1,255.0
11288,27,111,40.9,241.0
11289,16,91,40.4,72.0
11292,4,95,39.4,19.0
11296,12,90,39.9,58.0
11297,6,85,39.2,20.0
11298,30,109,40.8,265.0
11299,16,103,40.4,94.0
11300,5,87,39.0,15.0
11302,25,105,40.7,149.0
11304,21,106,40.5,125.0
11305,9,87,39.9,34.0
11310,12,85,40.0,38.0
11313,11,93,40.0,73.0
11314,3,82,38.3,15.0
11315,25,105,40.9,148.0
11317,24,105,40.9,142.0
11321,9,88,40.0,34.0
11322,5,89,38.7,22.0
11323,16,96,40.6,73.0
11324,9,88,39.6,34.0
11325,4,90,39.0,25.0
11328,11,88,40.1,43.0
11329,12,93,39.9,47.0
11330,14,96,40.4,67.0
11331,27,110,40.6,184.0
11334,28,108,40.4,196.0
11335,3,81,38.6,6.0
11336,7,78,39.4,18.0
11337,26,110,40.9,187.0
11338,6,78,39.4,11.0
11341,21,98,40.7,112.0
11344,9,86,39.5,37.0
11353,14,92,40.3,58.0
11354,24,106,40.5,149.0
11355,17,91,40.2,100.0
11357,9,85,39.6,32.0
11361,2,79,38.4,4.0
11363,27,103,40.9,153.0
11364,19,99,40.3,94.0
11366,3,81,38.6,7.0
11367,10,92,40.1,38.0
11372,22,101,40.8,151.0
11373,9,87,39.9,43.0
11377,3,83,38.8,12.0
11378,2,83,38.2,6.0
11382,4,76,38.8,5.0
11388,27,103,40.8,163.0
11389,25,107,40.5,151.0
11390,29,110,40.6,191.0
11392,16,93,40.5,65.0
11393,3,84,38.7,12.0
11395,15,103,40.1,80.0
11396,19,96,40.4,89.0
11397,25,103,40.7,152.0
11398,5,90,39.5,17.0
11399,21,99,40.6,111.0
11401,29,102,40.6,157.0
11404,6,93,39.6,39.0
11408,9,86,39.6,40.0
11409,9,91,39.5,50.0
11411,4,86,38.9,15.0
11413,16,97,39.9,117.0
11416,7,89,39.2,32.0
11417,7,88,39.4,36.0
11420,9,94,39.4,35.0
11424,2,84,38.2,7.0
11432,27,109,40.8,161.0
11439,4,85,38.7,11.0
11443,9,94,39.5,39.0
11444,14,103,40.0,78.0
11446,20,100,40.6,94.0
11448,9,78,39.7,33.0
11450,27,101,40.9,137.0
11454,21,93,40.4,105.0
11455,8,93,39.8,44.0
11458,5,86,39.2,16.0
11463,22,97,40.6,112.0
11464,5,82,39.1,12.0
11469,6,88,39.3,31.0
11472,19,96,40.1,97.0
11473,10,91,40.0,65.0
11479,29,112,40.8,242.0
11481,20,104,40.6,165.0
11482,8,89,39.5,30.0
11483,15,87,40.2,46.0
11484,17,105,40.3,128.0
11486,14,98,40.7,92.0
11488,8,82,40.0,19.0
11489,8,86,39.6,40.0
11491,3,90,38.5,12.0
11493,27,106,40.7,215.0
11498,19,106,40.4,114.0
11500,28,102,40.9,158.0
11501,7,89,39.4,34.0
11506,19,100,40.6,112.0
11509,15,83,40.4,35.0
11510,6,81,39.4,20.0
11512,27,109,40.7,188.0
11513,9,88,39.6,50.0
11514,30,113,40.7,271.0
11515,23,109,40.5,156.0
11516,14,91,40.2,46.0
11517,26,101,41.3,174.0
11521,4,90,38.8,13.0
11526,5,82,38.8,12.0
11527,3,85,38.7,9.0
11529,14,98,39.9,60.0
11531,20,90,40.4,95.0
11537,13,92,39.9,54.0
11539,20,107,40.2,118.0
11541,3,80,38.7,9.0
11542,22,110,40.7,150.0
11543,19,95,40.2,112.0
11548,19,93,40.4,72.0
11549,10,101,39.9,72.0
11551,7,93,39.3,32.0
11552,7,86,39.5,18.0
11553,18,98,40.5,80.0
11554,6,82,38.9,11.0
11556,13,91,40.3,55.0
11558,14,88,40.2,62.0
11559,14,84,40.4,44.0
11561,26,106,40.8,203.0
11563,10,90,39.3,52.0
11564,5,89,39.1,24.0
11566,26,99,40.8,153.0
11567,14,98,40.2,100.0
11569,20,103,40.6,115.0
