,Duration,Heart_Rate,Body_Temp,Calories
9527,29,109,41.1,189.0
9531,25,102,40.6,147.0
9532,12,92,39.6,56.0
9536,13,87,40.0,50.0
9545,28,101,41.0,166.0
9551,17,100,40.2,96.0
9556,10,86,39.9,36.0
9558,9,103,39.5,55.0
9559,9,92,39.4,48.0
9560,27,104,40.9,155.0
9562,9,91,39.7,42.0
9566,13,95,40.2,67.0
9569,10,86,40.0,39.0
9572,13,89,40.2,59.0
9573,16,100,40.3,92.0
9576,28,104,40.5,160.0
9577,23,105,40.4,145.0
9578,17,92,40.2,90.0
9581,8,93,39.6,39.0
9582,8,94,39.8,40.0
9584,4,86,39.1,16.0
9586,7,79,39.4,23.0
9588,24,105,40.5,150.0
9590,26,107,40.8,164.0
9591,23,96,40.4,118.0
9593,7,91,39.4,34.0
9594,5,85,39.2,22.0
9596,4,89,39.1,19.0
9597,17,96,40.2,89.0
9598,15,96,40.1,82.0
9603,5,79,38.8,16.0
9607,24,104,40.5,154.0
9609,12,98,40.0,71.0
9610,24,104,40.4,143.0
9611,23,95,40.6,108.0
9615,23,109,40.5,158.0
9617,14,92,39.9,71.0
9618,7,83,38.8,28.0
9620,7,90,39.9,31.0
9625,3,85,38.4,12.0
9626,5,89,39.3,26.0
9629,19,102,40.4,113.0
9630,16,99,40.5,96.0
9631,23,90,40.4,104.0
9633,30,111,40.8,214.0
9635,23,96,40.9,122.0
9638,6,89,39.5,26.0
9640,11,93,39.7,57.0
9641,6,82,39.2,24.0
9643,17,103,40.2,104.0
9644,6,91,39.4,28.0
9646,2,77,38.5,6.0
9650,2,79,38.4,7.0
9652,4,78,38.9,13.0
9653,13,89,40.3,63.0
9654,11,85,39.9,47.0
9655,2,75,38.2,5.0
9657,19,109,40.3,120.0
9659,7,91,39.4,36.0
9660,21,103,40.5,139.0
9663,25,108,40.5,178.0
9666,2,86,38.4,8.0
9668,24,108,40.6,155.0
9669,27,113,40.7,189.0
9670,14,91,39.9,60.0
9674,29,104,40.8,186.0
9675,2,84,38.5,8.0
9683,15,100,40.3,91.0
9684,28,107,40.7,189.0
9685,1,82,38.1,4.0
9687,15,94,40.3,83.0
9689,8,91,39.0,37.0
9691,14,92,40.3,73.0
9695,26,103,41.1,158.0
9696,21,103,40.7,120.0
9698,7,96,39.3,38.0
9701,23,100,40.3,134.0
9702,19,84,40.4,71.0
9703,8,103,39.5,46.0
9705,15,90,40.2,75.0
9708,24,104,40.3,165.0
9720,4,85,38.9,16.0
9722,12,85,39.9,48.0
9723,4,86,39.1,16.0
9724,27,105,40.7,163.0
9727,17,98,40.1,83.0
9734,25,103,40.7,156.0
9736,24,110,41.0,182.0
9738,3,82,38.8,11.0
9739,12,84,39.9,44.0
9740,24,100,40.7,148.0
9742,24,106,40.3,158.0
9745,4,84,38.9,15.0
9747,24,100,40.2,131.0
9748,28,105,40.7,187.0
9749,23,108,40.9,145.0
9750,6,95,39.2,34.0
9751,19,103,40.2,121.0
9753,14,86,40.1,70.0
9754,25,104,40.5,150.0
9757,20,94,40.5,99.0
9758,3,81,38.7,10.0
9759,13,99,39.9,70.0
9760,7,85,39.8,27.0
9762,5,81,39.4,17.0
9763,6,76,39.1,21.0
9765,20,100,40.1,110.0
9769,15,94,40.5,71.0
9771,5,92,39.2,25.0
9775,5,85,38.9,19.0
9776,25,108,41.0,157.0
9777,10,82,39.7,35.0
9778,5,85,39.0,18.0
9779,8,88,39.4,36.0
9780,17,98,40.6,105.0
9781,12,94,40.3,67.0
9784,15,91,40.1,73.0
9787,13,106,40.3,86.0
9789,25,113,40.7,181.0
9795,6,80,39.5,20.0
9796,12,89,40.5,59.0
9799,13,97,39.9,67.0
9805,7,82,39.5,26.0
9807,3,87,38.7,13.0
9809,3,80,38.6,11.0
9811,9,81,39.4,38.0
9812,15,104,40.1,93.0
9813,16,99,40.6,92.0
9814,27,110,40.6,192.0
9816,17,92,40.5,78.0
9817,18,104,40.6,116.0
9820,7,90,39.9,30.0
9821,3,84,38.3,12.0
9823,23,97,40.5,120.0
9825,23,101,40.9,129.0
9827,21,99,40.4,129.0
9832,12,94,39.9,64.0
9834,30,113,40.7,235.0
9841,6,89,39.8,26.0
9842,7,90,39.2,29.0
9845,22,106,40.6,137.0
9848,3,88,38.5,14.0
9849,3,86,38.8,12.0
9852,10,86,39.8,44.0
9855,14,98,40.3,71.0
9859,7,87,39.7,29.0
9861,18,98,40.3,100.0
9862,3,76,38.5,10.0
9863,20,108,40.5,131.0
9864,10,99,39.7,53.0
9865,2,87,38.2,8.0
9866,7,92,39.4,38.0
9868,19,98,40.6,100.0
9875,28,107,40.7,196.0
9877,15,91,40.3,66.0
9880,22,106,40.9,132.0
9883,29,114,40.8,223.0
9884,10,84,39.6,37.0
9885,18,97,40.1,101.0
9886,4,84,39.0,16.0
9887,22,103,41.0,133.0
9888,9,86,39.7,42.0
9890,25,108,40.9,161.0
9891,13,91,39.9,67.0
9893,30,110,40.7,203.0
9894,23,104,40.8,136.0
9895,26,105,40.8,165.0
9896,4,84,38.9,15.0
9897,14,87,40.2,56.0
9904,18,101,40.3,106.0
9905,25,101,40.5,159.0
9908,19,96,40.6,107.0
9909,29,111,40.9,200.0
9914,23,87,40.9,94.0
9916,19,98,40.6,98.0
9918,4,79,39.2,13.0
9919,10,85,39.6,41.0
9920,10,87,40.0,44.0
9921,22,95,40.5,112.0
9922,3,76,38.5,8.0
9924,20,91,40.5,102.0
9926,14,91,40.2,60.0
9930,12,93,40.4,66.0
9931,30,110,40.9,221.0
9932,15,88,39.9,62.0
9933,16,96,40.8,87.0
9934,25,108,40.9,153.0
9935,10,88,39.6,46.0
9946,3,84,38.6,13.0
9948,16,107,40.2,110.0
9952,9,89,40.1,39.0
9953,7,86,39.4,32.0
9956,5,89,39.1,23.0
9958,30,108,41.0,210.0
9959,17,88,40.3,70.0
9961,11,89,40.0,46.0
9962,16,92,40.2,82.0
9963,29,111,41.1,192.0
9964,29,106,41.0,194.0
9965,3,82,38.7,12.0
9966,5,87,39.1,22.0
9968,20,99,40.7,109.0
9971,10,82,39.8,37.0
9974,18,96,40.5,101.0
9976,3,86,38.4,14.0
9977,28,103,40.8,181.0
9979,21,108,40.8,139.0
9980,23,103,40.6,130.0
9983,29,115,41.1,211.0
9984,28,111,40.5,193.0
9987,5,77,39.4,13.0
9990,13,98,39.8,67.0
9993,19,103,40.6,125.0
9994,20,98,40.6,110.0
9996,9,88,40.0,41.0
9997,1,87,38.3,4.0
9998,9,94,39.9,43.0
10000,12,97,40.0,64.0
10001,19,98,40.4,102.0
10007,5,86,38.7,24.0
10009,19,91,40.4,92.0
10010,18,100,40.7,104.0
10012,20,98,40.7,103.0
10015,28,99,41.0,158.0
10016,13,89,40.4,61.0
10018,16,89,40.4,71.0
10021,10,86,39.7,42.0
10023,20,104,40.2,120.0
10024,8,96,39.1,45.0
10025,7,93,39.5,35.0
10027,29,117,40.6,214.0
10028,22,103,40.2,139.0
10029,14,99,40.6,74.0
10031,22,105,40.4,145.0
10034,21,104,40.5,134.0
10038,26,108,40.9,161.0
10040,6,90,39.1,28.0
10043,27,110,41.2,179.0
10044,2,77,38.1,6.0
10045,8,86,39.5,32.0
10046,27,104,40.9,164.0
10047,24,107,40.7,168.0
10049,2,82,38.1,8.0
10050,19,96,40.5,114.0
10051,3,80,38.6,11.0
10053,5,82,39.2,18.0
10054,28,111,40.7,202.0
10055,7,93,39.0,35.0
10057,25,101,40.5,137.0
10060,6,90,39.4,28.0
10063,25,103,41.0,163.0
10065,16,100,40.3,92.0
10070,14,91,40.2,67.0
10071,7,82,39.1,26.0
10072,7,86,39.5,34.0
10073,4,77,38.8,14.0
10080,18,96,40.5,90.0
10083,3,85,39.1,14.0
10085,9,89,39.8,40.0
10086,16,89,40.3,69.0
10087,3,69,38.8,8.0
10089,28,111,40.8,183.0
10093,30,113,40.6,207.0
10094,8,94,39.8,41.0
10096,11,85,39.6,41.0
10097,20,95,40.3,102.0
10100,28,101,40.8,158.0
10103,12,96,40.1,59.0
10105,20,108,40.5,134.0
10109,15,95,40.2,74.0
10113,15,97,40.5,84.0
10114,11,104,39.9,66.0
10115,26,116,40.8,188.0
10120,7,87,38.9,31.0
10121,20,105,40.8,123.0
10123,9,90,40.1,44.0
10124,15,90,40.2,72.0
10128,11,91,39.7,51.0
10132,8,78,39.6,26.0
10135,22,98,40.8,120.0
10137,10,88,40.0,43.0
10138,23,108,40.6,161.0
10139,16,101,40.3,90.0
10140,22,106,40.7,133.0
10142,11,91,40.0,53.0
10143,16,94,40.5,93.0
10148,29,107,41.0,194.0
10156,13,96,40.1,70.0
10157,6,88,39.1,26.0
10158,27,105,40.8,163.0
10162,19,109,40.8,120.0
10163,18,99,40.5,99.0
10164,16,103,40.4,104.0
10165,19,100,40.3,113.0
10168,24,107,40.2,149.0
10169,24,108,40.7,167.0
10172,15,100,40.4,84.0
10174,6,91,39.2,29.0
10176,4,79,38.7,17.0
10179,4,82,38.7,16.0
10183,17,92,40.5,89.0
10185,14,92,40.2,69.0
10191,7,84,39.4,26.0
10192,18,94,40.3,95.0
10193,28,105,40.9,166.0
10196,15,94,40.2,78.0
10198,10,89,39.8,47.0
10199,4,83,38.7,14.0
10200,4,85,38.8,15.0
10203,30,97,41.1,159.0
10208,13,82,39.9,41.0
10211,2,74,38.3,7.0
10213,29,112,40.5,200.0
10214,8,89,39.7,33.0
10215,5,80,39.2,17.0
10218,9,81,39.3,31.0
10222,12,96,39.5,59.0
10224,24,106,40.6,159.0
10226,21,102,40.6,121.0
10229,14,98,40.1,78.0
10230,5,85,39.1,20.0
10231,18,87,40.3,72.0
10234,22,95,40.8,101.0
10236,22,102,40.8,137.0
10237,2,75,38.1,5.0
10240,4,86,38.9,17.0
10241,25,100,40.7,142.0
10242,12,92,40.0,57.0
10243,12,86,40.4,56.0
10244,14,84,39.9,56.0
10245,7,87,39.5,30.0
10247,12,93,39.7,59.0
10248,28,103,40.8,161.0
10249,25,101,41.0,139.0
10250,12,96,39.9,60.0
10252,19,100,40.5,104.0
10255,28,98,40.6,172.0
10256,15,88,39.8,76.0
10259,8,92,39.5,42.0
10261,15,93,40.0,79.0
10263,26,104,40.9,149.0
10267,12,81,40.1,42.0
10269,20,104,40.4,123.0
10270,16,98,40.3,82.0
10272,13,93,39.9,67.0
10274,15,95,39.9,71.0
10275,13,79,39.8,43.0
10283,27,112,40.9,184.0
10284,22,103,40.5,148.0
10286,8,90,39.2,33.0
10287,17,94,40.3,79.0
10289,4,79,38.7,14.0
10290,2,85,38.3,8.0
10291,26,106,40.7,155.0
10293,5,71,39.1,11.0
10294,14,99,40.1,79.0
10295,5,84,39.3,19.0
10296,17,88,40.1,67.0
10297,22,97,40.9,121.0
10300,23,102,40.7,134.0
10303,17,87,40.5,78.0
10305,16,98,40.2,80.0
10307,5,87,39.0,20.0
10308,29,104,40.8,171.0
10310,24,103,40.5,133.0
10311,7,78,39.0,23.0
10315,9,77,39.9,28.0
10317,7,85,39.7,29.0
10319,24,93,40.6,126.0
10320,29,102,41.2,165.0
10321,23,93,41.1,111.0
10323,13,94,40.2,60.0
10328,29,113,40.6,199.0
10329,4,86,38.9,16.0
10330,10,92,39.2,49.0
10332,6,83,39.6,24.0
10333,30,110,40.8,198.0
10335,10,90,39.5,43.0
10336,7,91,39.4,31.0
10337,27,99,40.8,160.0
10338,7,88,39.6,33.0
10339,16,105,40.3,90.0
10341,2,83,38.1,8.0
10343,24,109,40.6,166.0
10344,15,93,40.1,74.0
10345,23,107,40.8,148.0
10346,18,96,40.5,88.0
10347,28,122,40.7,240.0
10349,19,113,40.7,133.0
10350,28,106,40.8,175.0
10351,11,93,40.2,62.0
10352,7,79,39.4,22.0
10353,3,79,38.4,10.0
10356,25,110,40.8,181.0
10358,20,90,40.8,90.0
10360,15,85,40.1,62.0
10367,9,89,39.6,40.0
10369,11,87,40.0,54.0
10370,21,105,40.4,140.0
10373,5,84,39.0,21.0
10375,7,91,39.2,37.0
10376,2,85,38.2,8.0
10378,5,86,39.3,19.0
10382,8,76,39.5,23.0
10383,4,86,38.7,16.0
10384,13,91,40.3,56.0
10385,20,96,40.6,110.0
10386,28,110,40.5,191.0
10391,9,91,39.5,44.0
10393,13,95,40.0,74.0
10395,3,76,38.8,9.0
10400,19,88,40.5,90.0
10401,18,97,39.9,94.0
10408,28,106,41.1,180.0
10410,19,101,40.4,119.0
10411,27,103,40.8,155.0
10412,21,103,40.7,130.0
10419,22,99,40.4,122.0
10420,17,108,40.4,108.0
10421,26,101,40.7,148.0
10423,13,93,40.0,63.0
10425,24,106,40.7,157.0
10426,17,102,40.1,97.0
10428,8,85,39.5,38.0
10429,9,82,40.2,35.0
10430,26,101,40.7,158.0
10439,23,113,40.5,164.0
10443,20,102,40.7,113.0
10444,8,88,39.9,33.0
10453,26,103,40.7,170.0
10454,19,104,40.4,120.0
10456,19,102,40.4,115.0
10457,14,94,40.6,70.0
10458,6,92,39.1,28.0
10459,29,116,41.1,211.0
10463,21,90,40.6,90.0
10465,21,101,40.3,120.0
10467,28,108,40.9,187.0
10469,25,109,40.7,163.0
10471,12,90,40.0,57.0
10473,28,105,40.6,190.0
10474,30,109,41.3,196.0
10476,11,90,39.8,48.0
10477,29,114,40.8,201.0
10478,14,83,40.1,56.0
10479,26,106,40.7,165.0
10481,10,94,39.6,52.0
10482,24,104,40.4,142.0
10486,27,102,40.7,161.0
10487,26,108,40.7,163.0
10488,14,84,40.3,60.0
10492,12,93,40.0,57.0
10493,7,83,39.3,29.0
10494,19,103,40.6,107.0
10498,4,94,38.4,21.0
10500,25,102,40.9,142.0
10502,28,111,41.0,196.0
10503,5,91,39.0,22.0
10505,23,104,40.4,134.0
10508,3,91,38.7,13.0
10510,20,98,40.7,111.0
10514,29,110,40.7,206.0
10517,16,98,40.2,80.0
10518,12,81,39.7,52.0
10521,5,86,38.8,22.0
10522,11,87,39.7,49.0
10523,13,90,40.0,59.0
10524,22,103,40.7,129.0
10526,28,108,41.1,177.0
10531,13,95,40.4,67.0
10532,24,101,40.3,137.0
10536,17,99,40.1,91.0
10540,11,86,39.9,55.0
10541,26,105,40.9,159.0
10544,13,97,40.4,73.0
10548,28,101,40.7,157.0
10551,5,84,39.0,22.0
10552,17,92,40.3,85.0
10553,25,91,40.5,112.0
10558,17,97,40.0,100.0
10562,28,107,40.8,178.0
10564,16,101,40.2,88.0
10571,8,83,39.5,30.0
10572,8,89,39.9,35.0
10573,6,86,39.2,28.0
10575,18,93,40.6,97.0
10576,11,92,40.0,53.0
10577,30,108,40.7,205.0
10579,23,102,40.5,140.0
10582,2,90,38.3,9.0
10583,17,92,40.1,89.0
10585,12,91,40.0,54.0
10587,21,97,40.6,113.0
10589,18,97,40.4,102.0
10593,8,83,40.1,34.0
10594,21,114,40.4,162.0
10595,4,87,39.1,17.0
10596,25,94,40.8,141.0
10606,5,87,39.2,25.0
10609,11,86,39.9,48.0
10611,9,88,39.6,42.0
10613,25,101,40.7,164.0
10615,12,93,40.2,63.0
10619,17,101,40.1,96.0
10620,23,98,40.8,122.0
10621,16,91,40.0,73.0
10622,26,109,40.8,163.0
10623,29,114,40.7,221.0
10624,15,94,40.4,76.0
10625,24,103,40.8,136.0
10629,22,100,40.8,129.0
10630,26,103,40.6,159.0
10633,8,91,39.9,36.0
10639,21,104,40.5,137.0
10641,9,90,39.8,39.0
10642,21,93,40.5,108.0
10647,24,101,40.5,140.0
10649,24,97,40.7,129.0
10652,24,110,40.4,171.0
10654,5,83,38.8,20.0
10655,17,99,40.8,87.0
10656,9,90,39.8,39.0
10658,25,104,41.1,156.0
10661,23,100,40.8,121.0
10662,9,90,39.4,39.0
10663,22,105,40.7,125.0
10667,11,83,39.9,49.0
10668,6,77,39.4,18.0
10669,26,112,40.7,171.0
10673,24,95,40.9,133.0
10674,12,83,39.8,43.0
10675,29,110,41.0,204.0
10676,9,84,39.8,39.0
10678,22,105,40.4,138.0
10683,6,83,39.7,25.0
10685,17,96,40.2,87.0
10686,13,89,39.8,62.0
10687,26,107,40.9,161.0
10690,14,99,40.5,89.0
10692,12,86,40.1,50.0
10693,7,89,39.6,35.0
10695,3,75,38.4,8.0
10701,2,88,38.5,10.0
10702,9,85,39.2,35.0
10704,11,95,40.1,62.0
10705,12,93,39.9,63.0
10708,19,99,41.0,110.0
10712,14,95,40.4,80.0
10714,11,96,40.1,54.0
10715,12,93,40.0,57.0
10717,18,96,40.4,90.0
10719,16,91,40.3,74.0
10720,5,84,39.3,22.0
10724,21,92,40.2,98.0
10726,15,97,40.2,79.0
10728,15,91,40.2,69.0
10729,23,108,40.6,141.0
10731,10,94,39.9,47.0
10732,7,80,39.4,24.0
10733,23,100,40.9,121.0
10736,2,81,38.3,8.0
10737,24,96,40.8,117.0
10738,18,99,40.4,105.0
10739,14,93,40.1,70.0
10741,2,81,38.1,7.0
10742,18,97,40.1,101.0
10743,14,90,39.8,64.0
10746,18,91,40.3,85.0
10747,13,94,40.2,60.0
10749,15,95,40.5,73.0
10752,6,77,39.2,20.0
10754,30,112,41.0,200.0
10757,28,110,40.8,183.0
10761,7,80,39.5,28.0
10762,7,88,39.4,31.0
10763,29,104,40.9,173.0
10765,6,80,38.8,20.0
10767,30,106,40.7,188.0
10768,26,103,40.7,165.0
10771,19,95,40.1,94.0
10773,26,97,40.9,154.0
10774,19,97,40.5,103.0
10776,26,107,40.8,172.0
10777,26,109,40.7,162.0
10779,17,96,40.3,95.0
10780,11,97,39.9,61.0
10784,18,100,40.5,100.0
10785,5,87,39.1,23.0
10787,28,110,40.6,194.0
10789,14,94,40.3,70.0
10791,20,102,40.6,117.0
10793,12,91,40.1,53.0
10794,16,99,40.0,97.0
10798,6,89,39.4,30.0
10799,13,94,39.9,69.0
10801,9,82,39.3,40.0
10803,3,78,38.6,9.0
10804,17,90,40.5,79.0
10809,12,90,40.3,59.0
10810,28,99,40.7,158.0
10812,23,107,40.6,162.0
10813,20,101,40.8,110.0
10817,7,88,38.9,33.0
10818,28,118,40.9,213.0
10820,21,100,40.9,130.0
10823,23,96,40.7,115.0
10824,14,91,40.4,73.0
10825,25,108,40.4,172.0
10831,6,86,39.6,24.0
10832,19,94,40.3,103.0
10833,25,96,40.6,128.0
10837,7,85,39.4,28.0
10841,14,96,40.0,84.0
10842,26,107,41.0,173.0
10843,23,99,40.4,137.0
10845,18,97,40.3,106.0
10846,4,83,39.1,15.0
10847,29,117,40.9,210.0
10849,14,95,40.4,73.0
10854,26,101,41.0,156.0
10855,15,97,40.7,78.0
10856,8,85,39.5,33.0
10859,16,99,40.2,85.0
10861,16,88,40.3,69.0
10862,22,107,40.4,135.0
10863,7,82,39.2,26.0
10865,3,89,38.3,16.0
10866,26,100,40.7,146.0
10867,2,84,38.2,7.0
10868,5,79,38.9,16.0
10872,30,101,41.1,172.0
10874,11,98,40.0,58.0
10875,16,93,40.3,82.0
10877,11,86,40.0,46.0
10878,3,86,38.8,13.0
10882,21,103,40.6,120.0
10885,24,104,40.7,137.0
10886,12,103,39.8,69.0
10888,12,80,40.2,43.0
10892,24,111,40.4,167.0
10893,28,115,40.8,199.0
10896,24,111,40.7,178.0
10897,15,98,40.2,91.0
10898,20,104,40.4,131.0
10899,8,82,39.6,32.0
10903,3,84,38.6,12.0
10905,22,110,40.3,143.0
10906,25,100,40.8,138.0
10910,18,103,40.6,111.0
10913,24,100,40.7,134.0
10920,3,84,38.3,14.0
10921,20,111,40.1,139.0
10922,21,100,40.5,116.0
10924,4,83,39.2,15.0
10925,25,109,40.4,174.0
10928,23,100,40.5,130.0
10931,7,91,39.7,32.0
10932,26,107,40.7,162.0
10933,14,91,40.1,68.0
10936,16,97,40.3,77.0
10937,9,91,39.9,40.0
10939,25,102,40.7,153.0
10942,28,108,41.0,175.0
10946,17,90,40.1,74.0
10948,6,92,38.7,29.0
10951,26,102,40.7,151.0
10952,20,103,40.2,123.0
10953,23,105,40.6,152.0
10955,26,105,40.6,171.0
10956,10,90,40.1,46.0
10958,6,80,39.3,21.0
10959,12,94,40.0,67.0
10960,29,111,40.8,205.0
10962,26,108,40.6,167.0
10963,10,103,39.7,65.0
10964,5,85,38.7,19.0
10965,5,81,38.9,21.0
10966,7,80,39.5,25.0
10967,14,93,40.0,64.0
10968,13,91,39.8,65.0
10969,3,83,39.0,11.0
10970,17,86,40.1,75.0
10971,5,90,38.8,24.0
10974,7,79,39.5,21.0
10978,16,100,40.0,87.0
10979,19,104,40.7,108.0
10985,29,102,40.8,171.0
10988,20,101,40.8,121.0
10991,7,85,39.5,26.0
10995,15,102,40.4,94.0
10997,5,88,39.4,20.0
10998,6,84,39.4,27.0
10999,11,95,40.1,60.0
11002,12,92,39.9,53.0
11003,17,102,40.3,98.0
11004,20,101,40.6,107.0
11006,16,89,40.4,84.0
11008,13,99,39.8,69.0
11009,19,96,40.3,98.0
11010,18,98,40.2,97.0
11011,20,97,40.2,111.0
11013,26,102,40.7,166.0
11015,18,96,40.1,97.0
11016,16,90,40.3,80.0
11017,3,83,38.7,12.0
11018,15,95,39.9,69.0
11020,11,89,39.8,50.0
11021,17,100,40.3,108.0
11023,28,110,40.7,193.0
11025,21,105,40.1,129.0
11027,29,119,40.9,219.0
11031,5,83,39.3,19.0
11033,12,85,39.7,45.0
11036,26,104,40.8,158.0
11037,20,99,40.6,105.0
11040,5,80,39.3,18.0
11041,18,101,40.1,99.0
11042,19,96,39.9,99.0
11043,25,101,40.6,137.0
11044,13,95,40.1,74.0
11045,27,100,40.9,158.0
11046,6,93,39.3,29.0
11047,28,102,40.9,176.0
11051,30,113,41.0,215.0
11054,12,89,40.1,54.0
11058,15,90,39.9,64.0
11059,18,97,40.1,98.0
11067,21,97,40.4,99.0
11068,24,104,40.9,140.0
11069,21,96,40.5,109.0
11071,5,85,39.2,22.0
11072,28,106,40.8,173.0
11076,18,94,40.6,99.0
11077,4,86,38.5,18.0
11078,22,106,40.5,139.0
11080,18,95,40.4,88.0
11081,8,90,39.8,37.0
11082,12,88,39.9,55.0
11086,3,77,38.6,10.0
11087,26,109,40.5,190.0
11090,12,92,39.9,55.0
11092,4,87,39.0,17.0
11093,6,87,39.0,27.0
11096,27,112,40.7,178.0
11098,11,88,40.1,47.0
11101,8,85,39.1,31.0
11102,26,108,40.6,186.0
11103,9,87,39.6,36.0
11106,8,91,39.8,42.0
11107,17,95,40.3,83.0
11108,13,93,40.2,61.0
11109,10,89,39.7,42.0
11114,18,104,40.7,113.0
11115,16,93,40.5,83.0
11117,15,98,39.9,85.0
11119,20,109,40.9,130.0
11120,24,108,40.8,156.0
11124,5,84,38.8,20.0
11125,3,82,38.6,12.0
11128,12,101,39.9,70.0
11129,20,101,40.5,116.0
11133,11,97,39.8,57.0
11134,2,88,38.2,9.0
11138,24,106,40.6,145.0
11139,21,99,40.6,113.0
11146,14,89,40.5,71.0
11147,10,90,39.7,46.0
11148,22,97,40.8,119.0
11149,18,102,40.5,116.0
11152,14,90,40.4,60.0
11153,16,94,40.4,82.0
11154,20,106,40.5,123.0
11155,30,110,41.0,198.0
11156,28,102,40.9,174.0
11158,5,87,39.4,21.0
11159,26,107,40.7,167.0
11160,15,96,39.8,79.0
11161,12,96,39.6,62.0
11162,9,90,40.1,40.0
11163,12,103,39.6,76.0
11166,17,93,40.8,91.0
11167,9,97,39.9,50.0
11169,20,93,40.4,106.0
11170,28,114,40.7,197.0
11171,21,103,40.5,127.0
11173,22,97,40.6,111.0
11175,17,98,40.3,89.0
11177,5,88,39.4,22.0
11178,10,90,39.9,44.0
11181,17,87,40.3,77.0
11182,9,90,39.7,41.0
11183,7,85,39.4,26.0
11184,25,105,40.8,155.0
11185,22,102,40.7,146.0
11190,9,80,39.8,33.0
11191,23,97,40.7,117.0
11192,23,108,40.6,150.0
11195,14,93,40.0,66.0
11196,11,82,39.9,39.0
11199,22,97,40.4,114.0
11201,5,88,39.1,22.0
11202,22,120,40.9,165.0
11203,17,89,40.3,72.0
11206,29,101,40.9,160.0
11208,4,83,38.9,14.0
11211,22,109,40.7,142.0
11212,18,98,40.3,99.0
11217,24,93,40.6,114.0
11218,3,89,38.9,15.0
11219,10,83,39.3,34.0
11220,19,102,40.7,112.0
11223,19,99,40.3,113.0
11224,25,106,40.6,177.0
11226,24,98,40.7,125.0
11229,7,87,39.5,28.0
11230,24,106,40.6,156.0
11231,27,104,41.1,162.0
11232,2,90,38.3,10.0
11233,11,86,40.1,44.0
11235,9,84,39.5,38.0
11239,10,98,39.7,50.0
11242,11,98,39.7,58.0
11244,11,89,40.0,51.0
11247,13,95,40.1,62.0
11248,24,104,40.8,139.0
11250,7,92,39.6,33.0
11253,3,79,38.6,10.0
11254,3,78,38.8,10.0
11259,23,109,40.8,158.0
11260,30,105,41.0,181.0
11261,20,104,40.6,117.0
11264,30,109,40.9,192.0
11265,2,84,38.1,7.0
11266,4,80,38.5,16.0
11269,19,102,40.5,109.0
11271,20,99,40.5,123.0
11272,27,108,40.6,171.0
11273,26,113,40.8,176.0
11274,17,102,40.3,100.0
11275,8,89,39.6,39.0
11277,25,113,40.7,171.0
11283,17,104,40.4,97.0
11284,4,88,38.8,16.0
11285,27,108,40.8,164.0
11290,30,107,41.5,184.0
11291,23,102,40.6,129.0
11293,9,77,39.5,34.0
11294,26,107,40.8,173.0
11295,17,92,40.1,82.0
11301,29,110,40.7,195.0
11303,7,85,39.3,29.0
11306,19,109,40.4,129.0
11307,22,105,40.5,128.0
11308,20,101,40.4,115.0
11309,15,94,40.6,69.0
11311,8,91,39.6,41.0
11312,13,94,39.9,65.0
11316,25,121,40.6,205.0
11318,19,91,40.4,88.0
11319,13,90,39.9,67.0
11320,8,94,39.6,39.0
11326,25,108,40.5,167.0
11327,6,84,39.1,22.0
11332,2,85,38.4,8.0
11333,3,84,38.6,13.0
11339,4,82,38.8,14.0
11340,25,104,40.8,161.0
11342,14,96,40.5,69.0
11343,10,94,39.7,48.0
11345,28,122,40.9,234.0
11346,18,100,40.5,109.0
11347,2,81,38.3,8.0
11348,19,102,40.5,123.0
11349,24,108,40.4,170.0
11350,7,82,39.7,24.0
11351,19,106,40.4,114.0
11352,26,106,40.7,159.0
11356,23,98,40.7,126.0
11358,12,94,40.1,62.0
11359,11,84,39.9,44.0
11360,15,89,40.4,69.0
11362,12,89,39.8,53.0
11368,26,107,40.8,159.0
11369,27,102,40.3,162.0
11370,24,104,40.5,145.0
11371,21,109,40.6,134.0
11375,24,103,40.4,144.0
11376,14,92,40.4,63.0
11379,29,114,40.7,200.0
11380,10,90,39.7,44.0
11381,25,103,40.7,164.0
11383,11,90,39.7,49.0
11384,17,100,40.4,87.0
11385,5,91,39.6,25.0
11386,3,82,38.5,10.0
11387,21,104,40.4,137.0
11391,9,88,39.4,45.0
11394,19,102,40.1,108.0
11400,29,101,40.9,158.0
11402,19,102,39.8,110.0
11403,3,78,38.6,10.0
11405,9,89,39.6,39.0
11406,12,90,40.4,60.0
11407,5,76,39.2,14.0
11410,22,103,40.5,139.0
11412,22,98,40.7,115.0
11415,8,83,39.5,33.0
11418,14,89,39.9,68.0
11419,20,103,40.6,133.0
11421,8,85,39.5,29.0
11422,6,89,39.5,27.0
11423,10,94,39.8,53.0
11425,6,90,39.3,26.0
11426,24,99,40.7,135.0
11427,28,106,40.8,183.0
11428,9,88,39.9,42.0
11429,3,74,38.7,10.0
11430,24,105,40.7,146.0
11431,24,108,40.9,169.0
11433,9,92,40.1,45.0
11434,4,89,38.9,20.0
11435,23,107,40.3,152.0
11436,24,106,40.4,147.0
11437,16,92,40.6,71.0
11438,10,92,39.5,51.0
11440,24,102,40.8,150.0
11441,11,94,39.8,53.0
11442,9,81,39.7,29.0
11445,20,92,40.7,95.0
11447,12,98,40.1,65.0
11449,8,84,39.8,31.0
